com.samsung.health.sleep_stage,6307003,7
create_sh_ver,start_time,sleep_id,custom,modify_sh_ver,update_time,create_time,stage,time_offset,deviceuuid,pkg_name,end_time,datauuid
62930070,2025-02-22 10:45:30.000,4feb1f44-f3f3-4082-9bae-dbe7a028bed1,,62930070,2025-02-22 12:33:08.624,2025-02-22 12:33:08.624,40002,UTC-0500,ZYfDZ77fyr,com.sec.android.app.shealth,2025-02-22 10:46:00.000,08475030-812a-42cd-899a-649d07a96b28,
62930070,2025-02-22 10:46:00.000,4feb1f44-f3f3-4082-9bae-dbe7a028bed1,,62930070,2025-02-22 12:33:08.624,2025-02-22 12:33:08.624,40004,UTC-0500,ZYfDZ77fyr,com.sec.android.app.shealth,2025-02-22 10:52:00.000,9a0c24d6-8928-41cc-977b-ff21a5dde9ce,
62930070,2025-02-22 10:52:00.000,4feb1f44-f3f3-4082-9bae-dbe7a028bed1,,62930070,2025-02-22 12:33:08.624,2025-02-22 12:33:08.624,40001,UTC-0500,ZYfDZ77fyr,com.sec.android.app.shealth,2025-02-22 10:52:30.000,254ee4d4-afdb-4a08-bc5f-fe8790d14ea2,
62930070,2025-02-22 10:52:30.000,4feb1f44-f3f3-4082-9bae-dbe7a028bed1,,62930070,2025-02-22 12:33:08.624,2025-02-22 12:33:08.624,40004,UTC-0500,ZYfDZ77fyr,com.sec.android.app.shealth,2025-02-22 11:19:00.000,cf450dcc-8485-45cd-b9a5-271b50c3bedf,
62930070,2025-02-22 11:19:00.000,4feb1f44-f3f3-4082-9bae-dbe7a028bed1,,62930070,2025-02-22 12:33:08.624,2025-02-22 12:33:08.624,40001,UTC-0500,ZYfDZ77fyr,com.sec.android.app.shealth,2025-02-22 11:21:00.000,3262eb92-558f-4317-a147-9ec0d885f96c,
62930070,2025-02-22 11:21:00.000,4feb1f44-f3f3-4082-9bae-dbe7a028bed1,,62930070,2025-02-22 12:33:08.624,2025-02-22 12:33:08.624,40002,UTC-0500,ZYfDZ77fyr,com.sec.android.app.shealth,2025-02-22 11:24:00.000,806eb99c-4d45-47a4-9056-13f3b6df634a,
62930070,2025-02-22 11:24:00.000,4feb1f44-f3f3-4082-9bae-dbe7a028bed1,,62930070,2025-02-22 12:33:08.624,2025-02-22 12:33:08.624,40001,UTC-0500,ZYfDZ77fyr,com.sec.android.app.shealth,2025-02-22 11:24:30.000,af18cda9-2a4b-4c1d-9d55-2f5acd804654,
62930070,2025-02-22 11:24:30.000,4feb1f44-f3f3-4082-9bae-dbe7a028bed1,,62930070,2025-02-22 12:33:08.625,2025-02-22 12:33:08.625,40002,UTC-0500,ZYfDZ77fyr,com.sec.android.app.shealth,2025-02-22 11:59:00.000,2e2357a8-7d63-4e01-91ed-ba1ec1414e64,
62930070,2025-02-22 11:59:00.000,4feb1f44-f3f3-4082-9bae-dbe7a028bed1,,62930070,2025-02-22 12:33:08.625,2025-02-22 12:33:08.625,40001,UTC-0500,ZYfDZ77fyr,com.sec.android.app.shealth,2025-02-22 12:00:30.000,de013893-2f17-44de-a4f2-c3bab8776c4f,
62930070,2025-02-22 12:00:30.000,4feb1f44-f3f3-4082-9bae-dbe7a028bed1,,62930070,2025-02-22 12:33:08.625,2025-02-22 12:33:08.625,40002,UTC-0500,ZYfDZ77fyr,com.sec.android.app.shealth,2025-02-22 12:11:30.000,dfa70d32-9cd1-486d-b758-72175d28aa4a,
62930070,2025-02-22 12:11:30.000,4feb1f44-f3f3-4082-9bae-dbe7a028bed1,,62930070,2025-02-22 12:33:08.625,2025-02-22 12:33:08.625,40001,UTC-0500,ZYfDZ77fyr,com.sec.android.app.shealth,2025-02-22 12:12:00.000,fea46a0c-7641-46c4-a1e4-995128e08e95,
62930070,2025-02-22 12:12:00.000,4feb1f44-f3f3-4082-9bae-dbe7a028bed1,,62930070,2025-02-22 12:33:08.625,2025-02-22 12:33:08.625,40002,UTC-0500,ZYfDZ77fyr,com.sec.android.app.shealth,2025-02-22 12:14:30.000,35fcc5a2-a38d-4a90-9f69-b8921c140bc5,
62930070,2025-02-22 12:14:30.000,4feb1f44-f3f3-4082-9bae-dbe7a028bed1,,62930070,2025-02-22 12:33:08.625,2025-02-22 12:33:08.625,40001,UTC-0500,ZYfDZ77fyr,com.sec.android.app.shealth,2025-02-22 12:15:30.000,7df5c22f-7682-4648-959b-66b01a1268e9,
62930070,2025-02-22 12:15:30.000,4feb1f44-f3f3-4082-9bae-dbe7a028bed1,,62930070,2025-02-22 12:33:08.626,2025-02-22 12:33:08.626,40002,UTC-0500,ZYfDZ77fyr,com.sec.android.app.shealth,2025-02-22 12:18:00.000,3f5ece3b-39ba-4ba0-864c-51a97a5ea584,
62930070,2025-02-22 12:18:00.000,4feb1f44-f3f3-4082-9bae-dbe7a028bed1,,62930070,2025-02-22 12:33:08.626,2025-02-22 12:33:08.626,40001,UTC-0500,ZYfDZ77fyr,com.sec.android.app.shealth,2025-02-22 12:24:30.000,b6e6c854-3583-4735-82a2-b15e5973bb2f,
62930070,2025-02-22 12:24:30.000,4feb1f44-f3f3-4082-9bae-dbe7a028bed1,,62930070,2025-02-22 12:33:08.626,2025-02-22 12:33:08.626,40004,UTC-0500,ZYfDZ77fyr,com.sec.android.app.shealth,2025-02-22 12:27:30.000,cd571bce-2e64-42dc-b385-6ed054fb6241,
62930070,2025-02-22 12:27:30.000,4feb1f44-f3f3-4082-9bae-dbe7a028bed1,,62930070,2025-02-22 12:33:08.626,2025-02-22 12:33:08.626,40001,UTC-0500,ZYfDZ77fyr,com.sec.android.app.shealth,2025-02-22 12:31:00.000,dda7e3cc-2828-4bd2-b0c7-134550001e17,
63030110,2025-08-07 18:38:00.000,a7c45602-65be-4bb2-b742-9b8c89df0227,,63030110,2025-08-08 04:32:47.169,2025-08-08 04:32:47.169,40002,UTC-0400,ZYfDZ77fyr,com.sec.android.app.shealth,2025-08-07 18:49:00.000,8be4fb7f-6d94-40a6-9bb6-3e7748588dfd,
63030110,2025-08-07 18:49:00.000,a7c45602-65be-4bb2-b742-9b8c89df0227,,63030110,2025-08-08 04:32:47.170,2025-08-08 04:32:47.170,40001,UTC-0400,ZYfDZ77fyr,com.sec.android.app.shealth,2025-08-07 18:51:00.000,58a1f236-a7c3-44f6-9af8-853dc1475ec5,
63030110,2025-08-07 18:51:00.000,a7c45602-65be-4bb2-b742-9b8c89df0227,,63030110,2025-08-08 04:32:47.170,2025-08-08 04:32:47.170,40002,UTC-0400,ZYfDZ77fyr,com.sec.android.app.shealth,2025-08-07 18:54:30.000,9f801c1d-018a-4060-a650-a9747bdfa06b,
63030110,2025-08-07 18:54:30.000,a7c45602-65be-4bb2-b742-9b8c89df0227,,63030110,2025-08-08 04:32:47.170,2025-08-08 04:32:47.170,40001,UTC-0400,ZYfDZ77fyr,com.sec.android.app.shealth,2025-08-07 18:55:00.000,20e1c331-1671-4d9c-acd6-a1bde8255cac,
63030110,2025-08-07 18:55:00.000,a7c45602-65be-4bb2-b742-9b8c89df0227,,63030110,2025-08-08 04:32:47.170,2025-08-08 04:32:47.170,40002,UTC-0400,ZYfDZ77fyr,com.sec.android.app.shealth,2025-08-07 18:57:00.000,b4a8e353-90be-420b-bac1-6d5a5c2feb35,
63030110,2025-08-07 18:57:00.000,a7c45602-65be-4bb2-b742-9b8c89df0227,,63030110,2025-08-08 04:32:47.171,2025-08-08 04:32:47.171,40001,UTC-0400,ZYfDZ77fyr,com.sec.android.app.shealth,2025-08-07 18:57:30.000,aaf47453-36db-45ff-a9b0-bd2a0f503c75,
63030110,2025-08-07 18:57:30.000,a7c45602-65be-4bb2-b742-9b8c89df0227,,63030110,2025-08-08 04:32:47.171,2025-08-08 04:32:47.171,40002,UTC-0400,ZYfDZ77fyr,com.sec.android.app.shealth,2025-08-07 19:01:30.000,b9c40bc8-04b2-4875-b3b5-afbae3cf64eb,
63030110,2025-08-07 19:01:30.000,a7c45602-65be-4bb2-b742-9b8c89df0227,,63030110,2025-08-08 04:32:47.171,2025-08-08 04:32:47.171,40001,UTC-0400,ZYfDZ77fyr,com.sec.android.app.shealth,2025-08-07 19:03:00.000,605e8c07-5657-4bfa-9aa8-dfc5e0461cde,
63030110,2025-08-07 19:03:00.000,a7c45602-65be-4bb2-b742-9b8c89df0227,,63030110,2025-08-08 04:32:47.172,2025-08-08 04:32:47.172,40002,UTC-0400,ZYfDZ77fyr,com.sec.android.app.shealth,2025-08-07 19:04:00.000,2137bb1a-b0b9-45ba-85e0-e10ee81b3cef,
63030110,2025-08-07 19:04:00.000,a7c45602-65be-4bb2-b742-9b8c89df0227,,63030110,2025-08-08 04:32:47.172,2025-08-08 04:32:47.172,40001,UTC-0400,ZYfDZ77fyr,com.sec.android.app.shealth,2025-08-07 19:04:30.000,35e9af6d-d00f-46a2-8433-11801946771c,
63030110,2025-08-07 19:04:30.000,a7c45602-65be-4bb2-b742-9b8c89df0227,,63030110,2025-08-08 04:32:47.172,2025-08-08 04:32:47.172,40002,UTC-0400,ZYfDZ77fyr,com.sec.android.app.shealth,2025-08-07 19:16:30.000,533f0fbe-65e9-4f7f-b366-dd56ce656502,
63030110,2025-08-07 19:16:30.000,a7c45602-65be-4bb2-b742-9b8c89df0227,,63030110,2025-08-08 04:32:47.172,2025-08-08 04:32:47.172,40003,UTC-0400,ZYfDZ77fyr,com.sec.android.app.shealth,2025-08-07 19:17:00.000,00b31a50-fb3e-4c3d-be31-1dee52fcac76,
63030110,2025-08-07 19:17:00.000,a7c45602-65be-4bb2-b742-9b8c89df0227,,63030110,2025-08-08 04:32:47.172,2025-08-08 04:32:47.172,40001,UTC-0400,ZYfDZ77fyr,com.sec.android.app.shealth,2025-08-07 19:33:30.000,a5c51933-da52-49ea-870e-c055c347765a,
63030110,2025-08-07 19:33:30.000,a7c45602-65be-4bb2-b742-9b8c89df0227,,63030110,2025-08-08 04:32:47.173,2025-08-08 04:32:47.173,40002,UTC-0400,ZYfDZ77fyr,com.sec.android.app.shealth,2025-08-07 19:34:30.000,44edc637-edda-4368-8775-8b138dbfa699,
63030110,2025-08-07 19:34:30.000,a7c45602-65be-4bb2-b742-9b8c89df0227,,63030110,2025-08-08 04:32:47.173,2025-08-08 04:32:47.173,40001,UTC-0400,ZYfDZ77fyr,com.sec.android.app.shealth,2025-08-07 19:35:30.000,824b5477-5c40-46d9-b546-770dd8acf014,
63030110,2025-08-07 19:35:30.000,a7c45602-65be-4bb2-b742-9b8c89df0227,,63030110,2025-08-08 04:32:47.173,2025-08-08 04:32:47.173,40002,UTC-0400,ZYfDZ77fyr,com.sec.android.app.shealth,2025-08-07 19:36:00.000,a15030dd-abdf-44af-8e3b-85c43afe06c6,
63030110,2025-08-07 19:36:00.000,a7c45602-65be-4bb2-b742-9b8c89df0227,,63030110,2025-08-08 04:32:47.174,2025-08-08 04:32:47.174,40001,UTC-0400,ZYfDZ77fyr,com.sec.android.app.shealth,2025-08-07 19:37:30.000,f3cff950-a03e-4727-8fd5-099a72cd59f2,
63030110,2025-08-07 19:37:30.000,a7c45602-65be-4bb2-b742-9b8c89df0227,,63030110,2025-08-08 04:32:47.175,2025-08-08 04:32:47.175,40002,UTC-0400,ZYfDZ77fyr,com.sec.android.app.shealth,2025-08-07 19:39:30.000,c7abc3bf-d8c4-4737-ad63-f94d0bf7ac47,
63030110,2025-08-07 19:39:30.000,a7c45602-65be-4bb2-b742-9b8c89df0227,,63030110,2025-08-08 04:32:47.175,2025-08-08 04:32:47.175,40001,UTC-0400,ZYfDZ77fyr,com.sec.android.app.shealth,2025-08-07 19:40:30.000,9607e6f9-8154-404e-b10d-e6640aaed054,
63030110,2025-08-07 19:40:30.000,a7c45602-65be-4bb2-b742-9b8c89df0227,,63030110,2025-08-08 04:32:47.176,2025-08-08 04:32:47.176,40002,UTC-0400,ZYfDZ77fyr,com.sec.android.app.shealth,2025-08-07 19:42:00.000,caf12be1-eb01-4962-b70f-5b9690178261,
63030110,2025-08-07 19:42:00.000,a7c45602-65be-4bb2-b742-9b8c89df0227,,63030110,2025-08-08 04:32:47.176,2025-08-08 04:32:47.176,40001,UTC-0400,ZYfDZ77fyr,com.sec.android.app.shealth,2025-08-07 19:43:00.000,98fe33a1-2203-4225-9502-8b16c5dedf43,
63030110,2025-08-07 19:43:00.000,a7c45602-65be-4bb2-b742-9b8c89df0227,,63030110,2025-08-08 04:32:47.176,2025-08-08 04:32:47.176,40002,UTC-0400,ZYfDZ77fyr,com.sec.android.app.shealth,2025-08-07 19:43:30.000,65cdb69d-9d96-4f79-b993-1e490d2000ab,
63030110,2025-08-07 19:43:30.000,a7c45602-65be-4bb2-b742-9b8c89df0227,,63030110,2025-08-08 04:32:47.177,2025-08-08 04:32:47.177,40001,UTC-0400,ZYfDZ77fyr,com.sec.android.app.shealth,2025-08-07 19:45:00.000,7b9788ed-bd48-4e60-a9d2-dd656b19e20a,
63030110,2025-08-07 19:45:00.000,a7c45602-65be-4bb2-b742-9b8c89df0227,,63030110,2025-08-08 04:32:47.177,2025-08-08 04:32:47.177,40002,UTC-0400,ZYfDZ77fyr,com.sec.android.app.shealth,2025-08-07 19:57:00.000,b1abfda9-6f6c-401d-b9ed-ee3ae1eb1233,
63030110,2025-08-07 19:57:00.000,a7c45602-65be-4bb2-b742-9b8c89df0227,,63030110,2025-08-08 04:32:47.177,2025-08-08 04:32:47.177,40001,UTC-0400,ZYfDZ77fyr,com.sec.android.app.shealth,2025-08-07 20:00:00.000,67c65488-4901-4240-a9c8-05d1a01d04ff,
63030110,2025-08-07 20:00:00.000,a7c45602-65be-4bb2-b742-9b8c89df0227,,63030110,2025-08-08 04:32:47.177,2025-08-08 04:32:47.177,40002,UTC-0400,ZYfDZ77fyr,com.sec.android.app.shealth,2025-08-07 20:01:00.000,b9f21adb-3764-48a0-8d01-c9441b1eece3,
63030110,2025-08-07 20:01:00.000,a7c45602-65be-4bb2-b742-9b8c89df0227,,63030110,2025-08-08 04:32:47.178,2025-08-08 04:32:47.178,40001,UTC-0400,ZYfDZ77fyr,com.sec.android.app.shealth,2025-08-07 20:18:00.000,50996070-212d-4e0a-bd56-13b63e56f4fd,
63030110,2025-08-07 20:18:00.000,a7c45602-65be-4bb2-b742-9b8c89df0227,,63030110,2025-08-08 04:32:47.178,2025-08-08 04:32:47.178,40002,UTC-0400,ZYfDZ77fyr,com.sec.android.app.shealth,2025-08-07 20:18:30.000,bf820b8d-1059-45ae-b015-2690f68c5e58,
63030110,2025-08-07 20:18:30.000,a7c45602-65be-4bb2-b742-9b8c89df0227,,63030110,2025-08-08 04:32:47.179,2025-08-08 04:32:47.179,40001,UTC-0400,ZYfDZ77fyr,com.sec.android.app.shealth,2025-08-07 20:21:30.000,897c74fb-57fb-4c21-b53e-2c380c2fba2c,
63030110,2025-08-07 20:21:30.000,a7c45602-65be-4bb2-b742-9b8c89df0227,,63030110,2025-08-08 04:32:47.179,2025-08-08 04:32:47.179,40002,UTC-0400,ZYfDZ77fyr,com.sec.android.app.shealth,2025-08-07 20:22:00.000,8e4e4488-8740-43ac-a6c7-e7442dabacdd,
63030110,2025-08-07 20:22:00.000,a7c45602-65be-4bb2-b742-9b8c89df0227,,63030110,2025-08-08 04:32:47.179,2025-08-08 04:32:47.179,40001,UTC-0400,ZYfDZ77fyr,com.sec.android.app.shealth,2025-08-07 20:26:00.000,d1cb7167-a137-448d-8b76-c648fc32bd6c,
63030110,2025-08-17 06:20:00.000,d7775fe0-d3fb-49ae-914d-b2459026a878,,63030110,2025-08-17 10:11:32.641,2025-08-17 10:11:32.641,40002,UTC-0400,ZYfDZ77fyr,com.sec.android.app.shealth,2025-08-17 06:33:00.000,d41903f4-28c9-4b0d-9779-e724e0f7e5d5,
63030110,2025-08-17 06:33:00.000,d7775fe0-d3fb-49ae-914d-b2459026a878,,63030110,2025-08-17 10:11:32.642,2025-08-17 10:11:32.642,40001,UTC-0400,ZYfDZ77fyr,com.sec.android.app.shealth,2025-08-17 06:38:30.000,abdd0290-021f-4dc6-9d3a-4f7812677389,
63030110,2025-08-17 06:38:30.000,d7775fe0-d3fb-49ae-914d-b2459026a878,,63030110,2025-08-17 10:11:32.642,2025-08-17 10:11:32.642,40002,UTC-0400,ZYfDZ77fyr,com.sec.android.app.shealth,2025-08-17 06:46:30.000,99dc7139-6249-4b74-84d0-ced25d569c27,
63030110,2025-08-17 06:46:30.000,d7775fe0-d3fb-49ae-914d-b2459026a878,,63030110,2025-08-17 10:11:32.642,2025-08-17 10:11:32.642,40003,UTC-0400,ZYfDZ77fyr,com.sec.android.app.shealth,2025-08-17 07:09:30.000,e50e7e33-31b3-40f9-8c0f-ce07b8b4d959,
63030110,2025-08-17 07:09:30.000,d7775fe0-d3fb-49ae-914d-b2459026a878,,63030110,2025-08-17 10:11:32.642,2025-08-17 10:11:32.642,40002,UTC-0400,ZYfDZ77fyr,com.sec.android.app.shealth,2025-08-17 07:11:00.000,e9ef8a4e-48ee-41f2-9772-4c93c22fa249,
63030110,2025-08-17 07:11:00.000,d7775fe0-d3fb-49ae-914d-b2459026a878,,63030110,2025-08-17 10:11:32.643,2025-08-17 10:11:32.643,40001,UTC-0400,ZYfDZ77fyr,com.sec.android.app.shealth,2025-08-17 07:11:30.000,2f7c74d2-70a2-4126-a56e-44cadb210783,
63030110,2025-08-17 07:11:30.000,d7775fe0-d3fb-49ae-914d-b2459026a878,,63030110,2025-08-17 10:11:32.644,2025-08-17 10:11:32.644,40002,UTC-0400,ZYfDZ77fyr,com.sec.android.app.shealth,2025-08-17 07:24:30.000,413378b2-7ca2-4856-9a44-48a4c90f5894,
63030110,2025-08-17 07:24:30.000,d7775fe0-d3fb-49ae-914d-b2459026a878,,63030110,2025-08-17 10:11:32.644,2025-08-17 10:11:32.644,40001,UTC-0400,ZYfDZ77fyr,com.sec.android.app.shealth,2025-08-17 07:25:00.000,25c205fe-8771-49dc-a15e-7af488ba369d,
63030110,2025-08-17 07:25:00.000,d7775fe0-d3fb-49ae-914d-b2459026a878,,63030110,2025-08-17 10:11:32.644,2025-08-17 10:11:32.644,40002,UTC-0400,ZYfDZ77fyr,com.sec.android.app.shealth,2025-08-17 07:27:00.000,27aa784c-7525-4646-87ad-06a9415b72fe,
63030110,2025-08-17 07:27:00.000,d7775fe0-d3fb-49ae-914d-b2459026a878,,63030110,2025-08-17 10:11:32.645,2025-08-17 10:11:32.645,40001,UTC-0400,ZYfDZ77fyr,com.sec.android.app.shealth,2025-08-17 07:27:30.000,99a9cc87-b58b-43e3-9022-68fa6110575d,
63030110,2025-08-17 07:27:30.000,d7775fe0-d3fb-49ae-914d-b2459026a878,,63030110,2025-08-17 10:11:32.645,2025-08-17 10:11:32.645,40002,UTC-0400,ZYfDZ77fyr,com.sec.android.app.shealth,2025-08-17 07:29:30.000,8c1ca7ca-e6d1-43ef-a6cc-ed8586468efe,
63030110,2025-08-17 07:29:30.000,d7775fe0-d3fb-49ae-914d-b2459026a878,,63030110,2025-08-17 10:11:32.645,2025-08-17 10:11:32.645,40001,UTC-0400,ZYfDZ77fyr,com.sec.android.app.shealth,2025-08-17 07:31:30.000,f9e2948a-30aa-416a-a4bb-c0298a9d456e,
63030110,2025-08-17 07:31:30.000,d7775fe0-d3fb-49ae-914d-b2459026a878,,63030110,2025-08-17 10:11:32.645,2025-08-17 10:11:32.645,40002,UTC-0400,ZYfDZ77fyr,com.sec.android.app.shealth,2025-08-17 07:40:00.000,985eeea4-a808-4930-9ca9-169783b68de5,
63030110,2025-08-17 07:40:00.000,d7775fe0-d3fb-49ae-914d-b2459026a878,,63030110,2025-08-17 10:11:32.646,2025-08-17 10:11:32.646,40001,UTC-0400,ZYfDZ77fyr,com.sec.android.app.shealth,2025-08-17 07:40:30.000,db72e013-aef8-4b8b-91ea-9f138d3be7ae,
63030110,2025-08-17 07:40:30.000,d7775fe0-d3fb-49ae-914d-b2459026a878,,63030110,2025-08-17 10:11:32.646,2025-08-17 10:11:32.646,40002,UTC-0400,ZYfDZ77fyr,com.sec.android.app.shealth,2025-08-17 07:42:00.000,13a2fd4c-a8db-47bb-84d3-1416ce86ec83,
63030110,2025-08-17 07:42:00.000,d7775fe0-d3fb-49ae-914d-b2459026a878,,63030110,2025-08-17 10:11:32.646,2025-08-17 10:11:32.646,40001,UTC-0400,ZYfDZ77fyr,com.sec.android.app.shealth,2025-08-17 07:42:30.000,72e9142c-3676-49e2-ad42-81d2a838c8da,
63030110,2025-08-17 07:42:30.000,d7775fe0-d3fb-49ae-914d-b2459026a878,,63030110,2025-08-17 10:11:32.646,2025-08-17 10:11:32.646,40002,UTC-0400,ZYfDZ77fyr,com.sec.android.app.shealth,2025-08-17 07:48:30.000,82f5a9be-e762-46f3-a0de-433f91dd51e4,
63030110,2025-08-17 07:48:30.000,d7775fe0-d3fb-49ae-914d-b2459026a878,,63030110,2025-08-17 10:11:32.647,2025-08-17 10:11:32.647,40003,UTC-0400,ZYfDZ77fyr,com.sec.android.app.shealth,2025-08-17 07:51:00.000,5fcf3578-0120-4917-b2a7-1379c08e7a65,
63030110,2025-08-17 07:51:00.000,d7775fe0-d3fb-49ae-914d-b2459026a878,,63030110,2025-08-17 10:11:32.647,2025-08-17 10:11:32.647,40001,UTC-0400,ZYfDZ77fyr,com.sec.android.app.shealth,2025-08-17 07:52:30.000,7f8d5c09-54e4-40cc-9cd3-65be4b0866ee,
63030110,2025-08-17 07:52:30.000,d7775fe0-d3fb-49ae-914d-b2459026a878,,63030110,2025-08-17 10:11:32.647,2025-08-17 10:11:32.647,40002,UTC-0400,ZYfDZ77fyr,com.sec.android.app.shealth,2025-08-17 07:54:00.000,768325bd-8e9a-4da9-9954-094646036991,
63030110,2025-08-17 07:54:00.000,d7775fe0-d3fb-49ae-914d-b2459026a878,,63030110,2025-08-17 10:11:32.647,2025-08-17 10:11:32.647,40001,UTC-0400,ZYfDZ77fyr,com.sec.android.app.shealth,2025-08-17 07:54:30.000,a8adbb63-092e-46c5-97d5-48608a9df31b,
63030110,2025-08-17 07:54:30.000,d7775fe0-d3fb-49ae-914d-b2459026a878,,63030110,2025-08-17 10:11:32.648,2025-08-17 10:11:32.648,40002,UTC-0400,ZYfDZ77fyr,com.sec.android.app.shealth,2025-08-17 08:01:30.000,7db453ef-a324-4d99-898e-a95b7036c9c9,
63030110,2025-08-17 08:01:30.000,d7775fe0-d3fb-49ae-914d-b2459026a878,,63030110,2025-08-17 10:11:32.648,2025-08-17 10:11:32.648,40001,UTC-0400,ZYfDZ77fyr,com.sec.android.app.shealth,2025-08-17 08:04:30.000,7775c5c6-b8a7-4dc2-95b1-1b36d77f82b5,
63030110,2025-08-17 08:04:30.000,d7775fe0-d3fb-49ae-914d-b2459026a878,,63030110,2025-08-17 10:11:32.649,2025-08-17 10:11:32.649,40002,UTC-0400,ZYfDZ77fyr,com.sec.android.app.shealth,2025-08-17 08:15:00.000,05673563-028f-488e-ab42-d7ff7127ceaa,
63030110,2025-08-17 08:15:00.000,d7775fe0-d3fb-49ae-914d-b2459026a878,,63030110,2025-08-17 10:11:32.649,2025-08-17 10:11:32.649,40001,UTC-0400,ZYfDZ77fyr,com.sec.android.app.shealth,2025-08-17 08:15:30.000,9b61e447-b7c9-4bbb-a186-4885b10d8f0c,
63030110,2025-08-17 08:15:30.000,d7775fe0-d3fb-49ae-914d-b2459026a878,,63030110,2025-08-17 10:11:32.649,2025-08-17 10:11:32.649,40002,UTC-0400,ZYfDZ77fyr,com.sec.android.app.shealth,2025-08-17 08:17:00.000,7c3282d3-ae6e-4c33-99ae-dedd572a37af,
63030110,2025-08-17 08:17:00.000,d7775fe0-d3fb-49ae-914d-b2459026a878,,63030110,2025-08-17 10:11:32.649,2025-08-17 10:11:32.649,40001,UTC-0400,ZYfDZ77fyr,com.sec.android.app.shealth,2025-08-17 08:17:30.000,c41c2635-34cc-41b1-82a8-6533f19c7fae,
63030110,2025-08-17 08:17:30.000,d7775fe0-d3fb-49ae-914d-b2459026a878,,63030110,2025-08-17 10:11:32.650,2025-08-17 10:11:32.650,40002,UTC-0400,ZYfDZ77fyr,com.sec.android.app.shealth,2025-08-17 08:24:30.000,60b0f070-6d92-479d-b160-46f68e9216c4,
63030110,2025-08-17 08:24:30.000,d7775fe0-d3fb-49ae-914d-b2459026a878,,63030110,2025-08-17 10:11:32.650,2025-08-17 10:11:32.650,40001,UTC-0400,ZYfDZ77fyr,com.sec.android.app.shealth,2025-08-17 08:25:00.000,dd898055-5307-4cad-8e61-e16e10ad9a09,
63030110,2025-08-17 08:25:00.000,d7775fe0-d3fb-49ae-914d-b2459026a878,,63030110,2025-08-17 10:11:32.650,2025-08-17 10:11:32.650,40002,UTC-0400,ZYfDZ77fyr,com.sec.android.app.shealth,2025-08-17 08:35:30.000,4ddb5b4d-0b09-4cf3-bc4f-e937aaf2ffc2,
63030110,2025-08-17 08:35:30.000,d7775fe0-d3fb-49ae-914d-b2459026a878,,63030110,2025-08-17 10:11:32.650,2025-08-17 10:11:32.650,40003,UTC-0400,ZYfDZ77fyr,com.sec.android.app.shealth,2025-08-17 08:36:00.000,e0cf2739-85f2-4cbc-a1f7-43c58b7ad1d3,
63030110,2025-08-17 08:36:00.000,d7775fe0-d3fb-49ae-914d-b2459026a878,,63030110,2025-08-17 10:11:32.650,2025-08-17 10:11:32.650,40001,UTC-0400,ZYfDZ77fyr,com.sec.android.app.shealth,2025-08-17 08:38:00.000,3a5f6295-e97a-4515-8171-c8030bb191e5,
63030110,2025-08-17 08:38:00.000,d7775fe0-d3fb-49ae-914d-b2459026a878,,63030110,2025-08-17 10:11:32.651,2025-08-17 10:11:32.651,40002,UTC-0400,ZYfDZ77fyr,com.sec.android.app.shealth,2025-08-17 08:51:30.000,eb9a8991-36b3-4b92-96b5-5a279983518e,
63030110,2025-08-17 08:51:30.000,d7775fe0-d3fb-49ae-914d-b2459026a878,,63030110,2025-08-17 10:11:32.651,2025-08-17 10:11:32.651,40003,UTC-0400,ZYfDZ77fyr,com.sec.android.app.shealth,2025-08-17 08:52:30.000,bac1bce5-3c16-4220-807b-0c21a405307a,
63030110,2025-08-17 08:52:30.000,d7775fe0-d3fb-49ae-914d-b2459026a878,,63030110,2025-08-17 10:11:32.651,2025-08-17 10:11:32.651,40002,UTC-0400,ZYfDZ77fyr,com.sec.android.app.shealth,2025-08-17 08:54:30.000,b5ff3c95-66ad-4a62-bb66-95f87408f1b6,
63030110,2025-08-17 08:54:30.000,d7775fe0-d3fb-49ae-914d-b2459026a878,,63030110,2025-08-17 10:11:32.651,2025-08-17 10:11:32.651,40003,UTC-0400,ZYfDZ77fyr,com.sec.android.app.shealth,2025-08-17 09:00:30.000,cd84c29b-8c54-44a5-9f50-c3453c117145,
63030110,2025-08-17 09:00:30.000,d7775fe0-d3fb-49ae-914d-b2459026a878,,63030110,2025-08-17 10:11:32.652,2025-08-17 10:11:32.652,40001,UTC-0400,ZYfDZ77fyr,com.sec.android.app.shealth,2025-08-17 09:02:00.000,e8ae80df-d5a9-47a4-812d-877d17bcd775,
63030110,2025-08-17 09:02:00.000,d7775fe0-d3fb-49ae-914d-b2459026a878,,63030110,2025-08-17 10:11:32.652,2025-08-17 10:11:32.652,40002,UTC-0400,ZYfDZ77fyr,com.sec.android.app.shealth,2025-08-17 09:02:30.000,f8ace720-d9eb-40d2-a7ad-e54d0c35b483,
63030110,2025-08-17 09:02:30.000,d7775fe0-d3fb-49ae-914d-b2459026a878,,63030110,2025-08-17 10:11:32.653,2025-08-17 10:11:32.653,40001,UTC-0400,ZYfDZ77fyr,com.sec.android.app.shealth,2025-08-17 09:21:30.000,4a0b993d-6417-488a-b346-94b4e1c3b360,
