com.samsung.shealth.calories_burned.details,6307003,4
active_calories_goal,version,extra_data,exercise_calories,total_exercise_calories,com.samsung.shealth.calories_burned.create_sh_ver,com.samsung.shealth.calories_burned.tef_calorie,com.samsung.shealth.calories_burned.active_time,com.samsung.shealth.calories_burned.rest_calorie,com.samsung.shealth.calories_burned.modify_sh_ver,com.samsung.shealth.calories_burned.update_time,com.samsung.shealth.calories_burned.create_time,com.samsung.shealth.calories_burned.active_calorie,com.samsung.shealth.calories_burned.deviceuuid,com.samsung.shealth.calories_burned.pkg_name,com.samsung.shealth.calories_burned.datauuid,com.samsung.shealth.calories_burned.day_time
,,b14e7618-f1ec-4010-a135-2ca2c4f3801f.extra_data.json,,,,0.0,0,1978.8325,,2023-04-09 20:32:40.354,2023-04-09 17:01:45.802,0.0,ZYfDZ77fyr,com.sec.android.app.shealth,b14e7618-f1ec-4010-a135-2ca2c4f3801f,1680912000000,
,,e80e8bfd-087f-4afa-9f49-edd4c2d00051.extra_data.json,,,,0.0,789801,2126.6245,,2019-11-05 18:30:01.773,2019-11-04 18:30:00.497,52.579994,NCYwqyvfDX,com.sec.android.app.shealth,e80e8bfd-087f-4afa-9f49-edd4c2d00051,1572912000000,
,,43c37faa-65ac-4a22-891b-226f687ebf97.extra_data.json,,,,157.0,4176309,2136.226,,2020-07-09 17:52:34.365,2020-07-06 18:30:00.587,491.92633,NCYwqyvfDX,com.sec.android.app.shealth,43c37faa-65ac-4a22-891b-226f687ebf97,1594080000000,
,,36b55662-0705-4af0-a03f-896128a71b3f.extra_data.json,,,,0.0,3913680,2043.6051,,2020-01-03 03:49:40.162,2019-12-11 18:30:00.533,245.82993,NCYwqyvfDX,com.sec.android.app.shealth,36b55662-0705-4af0-a03f-896128a71b3f,1576108800000,
,,b07e9a4a-442f-43f4-b3b0-388d94dc1298.extra_data.json,,,,0.0,1271195,1586.671,,2019-07-27 18:30:00.513,2019-07-26 18:30:00.490,81.86001,NCYwqyvfDX,com.sec.android.app.shealth,b07e9a4a-442f-43f4-b3b0-388d94dc1298,1564185600000,
,,33bce5b1-0b43-45da-ad4a-1393640a8e01.extra_data.json,,,,0.0,772919,2121.4177,,2020-03-29 18:30:00.676,2020-03-28 18:30:00.603,49.760002,NCYwqyvfDX,com.sec.android.app.shealth,33bce5b1-0b43-45da-ad4a-1393640a8e01,1585440000000,
,,ea3f1d48-c513-47f0-9c66-ac29cfa7f88e.extra_data.json,,,,0.0,2414405,2080.7498,,2020-01-03 03:49:40.483,2019-12-18 18:30:00.697,150.31,NCYwqyvfDX,com.sec.android.app.shealth,ea3f1d48-c513-47f0-9c66-ac29cfa7f88e,1576713600000,
,,b114b667-aae5-4c0a-8422-6366c1c16931.extra_data.json,,,,0.0,1773223,2218.3433,,2020-07-09 17:52:32.441,2020-06-18 18:30:06.382,110.529976,NCYwqyvfDX,com.sec.android.app.shealth,b114b667-aae5-4c0a-8422-6366c1c16931,1592524800000,
,,2c765b95-cb6f-4a1f-8e0c-eedcec09880c.extra_data.json,,,,0.0,0,1610.3641,,2019-06-12 00:21:57.515,2019-06-12 00:21:57.515,0.0,NCYwqyvfDX,com.sec.android.app.shealth,2c765b95-cb6f-4a1f-8e0c-eedcec09880c,1558396800000,
,,545912d3-54d5-404b-8deb-33e85ae15ad7.extra_data.json,,,,0.0,1900785,2093.4749,,2020-02-22 18:30:00.793,2020-02-21 18:30:00.212,118.36002,NCYwqyvfDX,com.sec.android.app.shealth,545912d3-54d5-404b-8deb-33e85ae15ad7,1582329600000,
,,1c5582a1-cc88-4c07-8d45-a33838f3ec51.extra_data.json,,,,0.0,857998,2242.3342,,2020-07-09 17:52:32.708,2020-06-21 18:30:01.793,52.989994,NCYwqyvfDX,com.sec.android.app.shealth,1c5582a1-cc88-4c07-8d45-a33838f3ec51,1592784000000,
,,decb0654-5105-4ec9-b300-4827c657515b.extra_data.json,,,,0.0,1141117,2112.2954,,2020-03-01 18:30:01.193,2020-02-29 18:30:00.526,71.21999,NCYwqyvfDX,com.sec.android.app.shealth,decb0654-5105-4ec9-b300-4827c657515b,1583020800000,
,,84616a3f-6f0b-4546-93b6-882b813c0990.extra_data.json,,,,0.0,495581,2251.8342,,2020-07-09 17:52:33.372,2020-06-27 18:30:00.646,30.589998,NCYwqyvfDX,com.sec.android.app.shealth,84616a3f-6f0b-4546-93b6-882b813c0990,1593302400000,
,,546ab018-50ec-47c9-b7ca-43911a0b48d9.extra_data.json,,,,0.0,1014507,2218.372,,2020-08-14 18:30:01.490,2020-08-13 18:30:02.766,62.83999,NCYwqyvfDX,com.sec.android.app.shealth,546ab018-50ec-47c9-b7ca-43911a0b48d9,1597363200000,
,,f7e8fbe8-589e-4ef5-9747-49c017d46e56.extra_data.json,,,,0.0,4287628,2039.7357,,2019-08-31 02:52:56.441,2019-08-15 18:30:00.602,256.25995,NCYwqyvfDX,com.sec.android.app.shealth,f7e8fbe8-589e-4ef5-9747-49c017d46e56,1565913600000,
